X,Y
241925.5968,577762.6041
241928.3303,577772.1218
241913.1002,577787.3705
241888.0929,577787.3688
241863.0936,577812.3243
241838.0948,577837.3699
241813.0956,577862.3254
241788.0968,577887.3708
241788.0948,577912.3283
241788.0932,577937.3656
241763.0941,577962.3311
241763.0926,577987.3684
241738.0933,578012.3239
241738.0918,578037.3713
241713.0925,578062.3268
241713.1009,578087.364
241713.0991,578112.3313
241713.0975,578137.3687
241688.0982,578162.3242
241688.0969,578187.3716
241688.0948,578212.3289
241663.096,578237.3644
241638.0968,578262.3301
241638.0952,578287.3673
241613.096,578312.3329
241613.0945,578337.3703
241613.0925,578362.3275
241588.0938,578387.3731
241588.1018,578412.3305
241563.0929,578437.366
241563.1012,578462.3332
241563.0995,578487.3707
241563.0977,578512.3278
241538.0988,578537.3735
241538.0968,578562.3309
241538.0953,578587.3681
241513.0961,578612.3338
241513.0946,578637.3712
241513.0926,578662.3286
241513.1012,578687.3658
241488.1019,578712.3315
241488.1004,578737.3686
241463.1011,578762.3244
241463.0996,578787.3717
241438.1003,578812.3273
241413.1016,578837.3729
241413.0996,578862.3303
241388.1007,578887.3659
241363.1015,578912.3316
241363.1,578937.369
241338.1008,578962.3345
241313.1019,578987.3701
241313.0999,579012.3275
241288.1011,579037.3731
241263.1019,579062.3288
241263.1003,579087.3662
241238.1011,579112.3317
241238.0996,579137.3691
241213.1003,579162.3348
241213.0989,579187.3722
241213.0969,579212.3295
241188.098,579237.3652
241188.0962,579262.3326
241188.0947,579287.37
241188.0927,579312.3273
241188.1013,579337.3746
241188.0993,579362.3319
241188.0979,579387.3694
241188.0959,579412.3268
241188.0944,579437.3742
241188.0925,579462.3316
241188.1011,579487.3688
241188.0992,579512.3263
241188.0977,579537.3735
241188.0958,579562.331
241188.0943,579587.3684
241188.0924,579612.3258
241188.101,579637.3731
241188.099,579662.3305
241188.0975,579687.3679
241188.0957,579712.3353
241188.0943,579737.3726
241188.1023,579762.3298
241188.1008,579787.3674
241188.099,579812.3347
241213.0949,579837.3738
241213.093,579862.3312
241213.1015,579887.3686
241238.0969,579912.3278
241238.0955,579937.375
241263.1011,579962.334
241263.0996,579987.3714
241263.0977,580012.3288
241288.0936,580037.3679
241288.1017,580062.3353
241288.1003,580087.3727
241313.0958,580112.3318
241313.0944,580137.3692
241338.0999,580162.3282
241338.0986,580187.3755
241338.0965,580212.333
241338.0951,580237.3705
241338.0933,580262.3278
241338.1019,580287.3751
241338.1,580312.3325
241338.0985,580337.37
241338.0966,580362.3273
241338.0953,580387.3747
241338.0933,580412.3322
241338.102,580437.3696
241338.1001,580462.3269
241338.0986,580487.3743
241338.0967,580512.3318
241338.0953,580537.3691
241338.0935,580562.3366
241338.1021,580587.3739
241338.1002,580612.3314
241338.0988,580637.3687
241338.0969,580662.3362
241338.0954,580687.3736
241338.0936,580712.331
241363.0996,580737.37
241363.0934,580743.4719
241269.8816,580739.0965
241154.3417,580645.9283
240975.4144,580563.8541
240756.6979,580525.6331
240750.5983,580529.648
240725.5974,580545.291
240717.5403,580549.8569
240700.597,580559.2135
240689.9816,580564.2138
240683.1365,580567.2925
240672.6391,580571.9319
240650.5965,580579.8563
240634.6543,580583.9357
240625.5936,580586.0966
240600.6011,580590.616
240592.4949,580591.7313
240570.3742,580594.6145
240550.6012,580596.9346
240513.0958,580601.6135
240513.0971,580587.3693
240513.0985,580562.3318
240513.1005,580537.3745
240513.1019,580512.337
240488.0964,580487.3679
240488.0978,580462.3305
240488.0997,580437.373
240463.0938,580412.3339
240463.0957,580387.3764
240463.0971,580362.329
240438.1016,580337.3699
240438.0931,580312.3325
240438.0949,580287.3751
240438.0965,580262.3277
240438.0983,580237.3702
240438.0998,580212.3327
240438.1017,580187.3753
240413.0958,580162.3363
240413.0976,580137.3687
240413.0991,580112.3314
240413.1011,580087.374
240413.0925,580062.3365
240413.0945,580037.3691
240413.0959,580012.3316
240413.0979,579987.3742
240413.0993,579962.3268
240413.1012,579937.3694
240388.0953,579912.3303
240388.0972,579887.3728
240388.0987,579862.3354
240363.0932,579837.3763
240363.0964,579825.2927
240275.5952,579813.4932
240250.6007,579810.4106
240225.6004,579808.0881
240217.8355,579807.6109
240207.4171,579806.6483
240194.4199,579806.05
240180.8806,579805.0946
240170.5962,579804.8514
240150.594,579803.7318
240127.8382,579802.0871
240108.3601,579799.8543
240101.4931,579798.9721
240081.2607,579794.2125
240063.6349,579786.8477
240050.6002,579779.4876
240045.3531,579774.8553
240035.0578,579765.4094
240025.5945,579754.4885
240016.7576,579741.0535
240007.1951,579724.8515
240000.5964,579712.7744
239996.4965,579703.9744
239990.5967,579689.8529
239981.8961,579668.5346
239968.2185,579629.9288
239918.3385,579601.8764
239918.1358,579592.3346
239925.5949,579570.0868
239932.9553,579549.85
239934.5959,579540.8484
239934.9393,579534.2145
239937.2983,579524.8487
239939.6988,579513.9722
239942.357,579508.0957
239945.0122,579499.8486
239950.5966,579491.2951
239958.2202,579482.4903
239968.9511,579474.8488
239975.5923,579471.0909
239990.6122,579464.8559
240000.5991,579461.9299
240010.5,579459.7745
240025.5913,579457.3704
240032.1983,579456.4935
240044.8968,579455.5329
240055.3144,579454.5351
240071.3366,579454.0863
240079.5173,579453.771
240104.394,579453.6534
240129.6932,579453.9335
240155.4552,579454.7313
240238.0921,579458.7854
240238.0936,579437.3691
240238.0952,579412.3317
240238.097,579387.3743
240238.0986,579362.3268
240238.1005,579337.3693
240238.0921,579312.3321
240238.094,579287.3747
240238.0955,579262.3272
240238.0975,579237.3697
240238.0991,579212.3323
240238.0911,579187.3749
240238.0925,579162.3275
240238.0945,579137.3702
240238.096,579112.3328
240238.098,579087.3753
240238.0995,579062.3281
240238.0915,579037.3707
240238.093,579012.3333
240238.095,578987.3659
240238.0964,578962.3283
240238.0984,578937.371
240238.1,578912.3335
240238.0919,578887.3662
240238.0935,578862.3289
240238.0954,578837.3714
240238.097,578812.3341
240263.0963,578787.3684
240263.0979,578762.3311
240263.0999,578737.3737
240288.0988,578712.3281
240288.0908,578687.3708
240288.0923,578662.3333
240288.0943,578637.3659
240288.0957,578612.3286
240288.0978,578587.3712
240313.0967,578562.3256
240313.0987,578537.3681
240338.0976,578512.3326
240338.0995,578487.3653
240363.0985,578462.3296
240363.0906,578437.3723
240388.0994,578412.3267
240388.0914,578387.3694
240388.093,578362.3318
240388.0948,578337.3645
240388.0965,578312.3272
240388.0984,578287.3699
240388.1001,578262.3324
240388.092,578237.3652
240388.0936,578212.3278
240388.0955,578187.3704
240413.0944,578162.3249
240413.0965,578137.3674
240438.0954,578112.3319
240438.0975,578087.3645
240463.0964,578062.329
240488.0957,578037.3734
240488.0972,578012.326
240513.0965,577987.3704
240538.0955,577962.325
240538.0975,577937.3675
240538.0991,577912.3302
240563.0984,577887.3646
240563.1,577862.3273
240563.0919,577837.37
240588.0908,577812.3245
240588.0928,577787.367
240588.0944,577762.3297
240588.0964,577737.3725
240588.098,577712.3251
240588.0901,577687.3677
240613.0989,577662.3322
240613.0909,577637.3648
240613.0925,577612.3275
240613.0945,577587.3703
240638.0934,577562.3247
240638.0954,577537.3674
240638.097,577512.33
240638.099,577487.3727
240638.0905,577462.3254
240638.0926,577437.368
240663.0915,577412.3326
240663.0935,577387.3652
240663.0951,577362.3279
240688.0944,577337.3725
240688.096,577312.3251
240713.0953,577287.3696
240713.097,577262.3323
240713.099,577237.365
240713.0905,577212.3276
240713.0926,577187.3704
240713.0941,577162.3231
240713.0962,577137.3658
240713.0977,577112.3284
240713.0899,577087.3711
240713.0914,577062.3238
240713.0934,577037.3666
240713.095,577012.3293
240713.0971,576987.3718
240713.0986,576962.3245
240713.0907,576937.3672
240713.0922,576912.33
240713.0943,576887.3627
240713.0959,576862.3254
240713.0929,576859.9647
240700.594,576862.6445
240690.694,576864.97
240683.2741,576867.1716
240670.9977,576870.2904
240652.2164,576876.486
240646.1702,576879.2903
240634.3105,576883.607
240625.5956,576888.6067
240618.577,576892.8467
240610.8334,576899.8516
240606.4949,576905.7672
240600.5916,576919.964
240599.0964,576926.3241
240597.0561,576946.2912
240597.4932,576952.9708
240598.5559,576976.932
240600.5943,577000.0474
240603.5583,577027.7691
240605.7723,577044.6518
240606.5745,577055.8507
240608.0986,577067.3656
240608.65,577074.8448
240609.4189,577083.6431
240610.2555,577090.2104
240610.999,577099.8491
240612.1931,577113.2063
240614.9965,577149.8516
240617.1319,577183.2896
240617.4987,577191.7301
240617.9737,577199.8498
240618.3139,577207.0901
240618.6941,577217.971
240619.0122,577224.8514
240619.2175,577231.212
240619.8525,577255.6056
240620.1591,577280.2912
240620.095,577319.3631
240619.7514,577344.0522
240619.1359,577368.4126
240618.9114,577374.8459
240618.5504,577381.93
240618.1983,577392.405
240617.3147,577408.0845
240617.1306,577416.4079
240615.7504,577439.9724
240614.8349,577449.8502
240611.8995,577463.5305
240609.3313,577474.848
240607.2777,577481.5314
240600.1593,577500.2862
240591.8946,577516.1666
240586.5512,577524.8486
240581.995,577531.2057
240570.7177,577544.972
240566.0533,577549.8494
240558.1125,577557.3654
240544.4309,577568.6444
240535.8326,577574.8437
240525.5964,577581.4923
240512.1499,577588.2886
240495.9936,577595.2099
240480.3145,577599.8479
240474.0113,577601.4133
240455.4138,577604.647
240444.8756,577605.5254
240431.9153,577606.1673
240419.411,577606.0464
240406.0329,577605.2901
240396.1544,577604.2845
240370.9125,577599.8526
240350.5993,577594.9236
240343.2738,577592.5334
240335.3581,577590.0863
240325.5967,577586.7293
240317.0358,577583.4057
240299.4784,577575.7705
240195.1608,577513.0088
240137.8029,577476.6251
240091.7228,577455.5436
240065.8807,577447.484
240027.4218,577442.4952
239994.2055,577448.5306
239962.2399,577456.4695
239908.4766,577469.6004
239868.8206,577470.6099
239834.3786,577466.6692
239703.1574,577440.8469
239700.5942,577440.4109
239691.4332,577440.7317
239684.3331,577441.091
239675.5923,577441.4093
239669.3526,577443.6045
239650.5971,577450.8502
239634.7743,577465.6521
239624.9758,577475.4891
239609.776,577499.8504
239600.5905,577515.6457
239586.0552,577549.8462
239582.774,577557.0464
239567.2499,577591.4923
239563.4349,577599.8459
239558.9899,577608.2129
239549.4156,577626.0512
239541.1929,577640.4909
239535.6532,577649.8542
239531.6755,577655.928
239525.5935,577664.9343
239518.5961,577674.8458
239510.8505,577685.0917
239499.2087,577699.8503
239487.7927,577712.0471
239475.3498,577724.8496
239461.8579,577736.0876
239447.5527,577746.7697
239441.678,577749.8531
239431.417,577755.6515
239425.593,577758.8446
239400.5949,577765.965
239375.5983,577766.0932
239350.5905,577760.6097
239325.7145,577749.9741
239300.5949,577736.929
239280.8724,577724.8545
239268.5496,577717.7704
239250.5963,577707.2866
239237.6714,577699.8457
239229.6965,577695.7688
239213.8695,577688.0939
239200.5915,577681.9255
239182.9971,577674.8506
239175.5904,577672.2108
239158.5162,577666.9335
239150.5911,577664.6465
239138.6317,577661.7719
239125.5918,577658.8532
239118.1313,577657.3739
239105.9758,577655.2104
239096.8738,577653.5302
239070.1355,577649.8469
239030.2081,577645.2061
239019.9496,577644.2126
239007.7378,577642.7296
239000.5915,577641.9688
238991.6933,577640.9677
238985.3566,577640.0926
238975.5975,577638.966
238950.5928,577635.8533
238940.9525,577634.4863
238934.4359,577633.652
238925.5968,577632.4905
238918.9294,577631.487
238905.4956,577629.7307
238896.9363,577628.4877
238830.7679,577619.6507
238800.5883,577615.9264
238677.6346,577601.9315
238651.988,577598.4923
238630.3528,577595.0909
238609.0758,577591.3672
238600.5945,577589.7737
238575.5879,577584.4902
238567.8353,577582.6126
238547.8317,577577.6117
238528.3355,577572.0877
238509.1279,577566.332
238500.5906,577563.6485
238490.1885,577560.2149
238475.597,577555.2942
238416.2129,577534.206
238390.4935,577524.8452
238342.267,577508.1667
238313.0935,577498.2249
238313.0914,577512.3293
238313.0897,577537.3665
238313.0877,577562.334
238313.0959,577587.3714
238313.0939,577612.3289
238313.0922,577637.3664
238313.0902,577662.3337
238313.0885,577687.3712
238313.0964,577712.3285
238313.0948,577737.366
238313.0927,577762.3335
238313.091,577787.3709
238313.0888,577812.3284
238313.0873,577837.3658
238338.0926,577862.335
238338.091,577887.3724
238363.0964,577912.3317
238363.0947,577937.3692
238363.0925,577962.3266
238363.091,577987.3741
238363.089,578012.3316
238363.0973,578037.3689
238363.0952,578062.3263
238363.0936,578087.3738
238363.0915,578112.3312
238363.0899,578137.3688
238363.0877,578162.3261
238363.0962,578187.3735
238363.0941,578212.331
238363.0924,578237.3684
238363.0904,578262.336
238363.0887,578287.3733
238363.0967,578312.3309
238363.0951,578337.3682
238363.093,578362.3356
238363.0914,578387.3732
238338.0918,578412.3287
238338.0903,578437.3762
238330.7088,578444.7391
238350.597,578454.2121
238392.0935,578474.8489
238400.5906,578479.2933
238414.4916,578485.9685
238442.8368,578499.856
238450.5919,578503.9743
238464.6341,578510.8488
238492.8898,578524.8467
238500.5938,578528.7753
238514.796,578535.6489
238525.5886,578540.9708
238531.6164,578543.8484
238543.9333,578549.8522
238564.9085,578560.5294
238581.2514,578569.2115
238591.4156,578574.8471
238600.5883,578580.288
238616.1289,578590.4152
238629.8151,578599.8523
238641.2902,578609.1717
238650.5978,578617.2927
238658.3118,578624.8523
238666.4547,578633.9699
238678.9961,578649.8554
238687.2722,578663.1736
238696.0547,578679.41
238703.3546,578697.0948
238709.232,578716.208
238711.4703,578724.8483
238715.7699,578749.8519
238716.5898,578758.85
238717.0311,578766.2899
238717.7687,578774.8484
238717.8316,578782.6103
238717.7132,578791.9737
238717.7769,578799.8557
238717.1928,578808.2114
238716.5949,578815.847
238715.9745,578824.8531
238712.4917,578849.8499
238710.4356,578859.7343
238708.8929,578866.5347
238705.7362,578879.9762
238699.0527,578901.4095
238693.0891,578917.3672
238689.7894,578924.8478
238685.0302,578934.2868
238675.0959,578950.3364
238664.5171,578963.769
238650.5981,578977.3699
238637.5562,578986.775
238621.833,578996.0946
238613.5113,578999.8517
238600.5964,579005.0947
238593.0567,579007.367
238585.6487,579009.9287
238575.5907,579012.6551
238565.8917,579015.1695
238558.8576,579016.6088
238545.3905,579019.6543
238524.316,579023.6118
238475.5891,579032.2137
238450.5882,579037.0533
238398.8539,579048.0927
238371.9557,579053.493
238350.5923,579057.6523
238338.0919,579060.0522
238338.0944,579062.3328
238338.0928,579087.3703
238313.0933,579112.336
238313.0917,579137.3735
238313.0897,579162.3308
238288.0906,579187.3767
238288.0886,579212.334
238288.097,579237.3715
238288.0949,579262.3289
238263.0959,579287.3747
238263.0938,579312.332
238263.0922,579337.3696
238238.0928,579362.3354
238213.0937,579387.3709
238188.0941,579412.3368
238188.0926,579437.3742
238163.093,579462.3299
238163.0915,579487.3775
238138.092,579512.3331
238138.0904,579537.3705
238113.0909,579562.3363
238113.0893,579587.3739
238113.0972,579612.3313
238088.0982,579637.3771
238088.0961,579662.3344
238088.0945,579687.3719
238063.0951,579712.3378
238063.0935,579737.3752
238038.0939,579762.331
238038.0924,579787.3686
238038.0904,579812.336
238013.0913,579837.3716
237988.0918,579862.3374
237988.0901,579887.375
237963.0907,579912.3307
237938.0915,579937.3765
237913.092,579962.3321
237888.0929,579987.3779
237888.0932,579996.4807
237807.0699,580038.2912
237613.2495,580086.7772
237538.014,580091.6946
237525.5951,580103.4168
237514.6499,580113.9305
237500.5926,580127.8525
237489.7108,580138.9759
237463.0891,580167.2516
237463.0904,580187.3777
237463.0883,580212.3353
237463.0968,580237.3727
237463.0946,580262.3303
237463.0931,580287.3779
237488.0887,580312.3373
237501.4064,580325.6677
237497.0963,580378.3374
237495.9091,580395.179
237495.493,580404.9744
237495.1727,580419.4104
237495.0532,580430.3345
237495.2308,580455.211
237495.7761,580479.6553
237496.6101,580503.8581
237498.9143,580551.5297
237499.778,580575.6523
237500.3733,580600.0963
237500.5507,580624.9328
237500.1348,580699.8579
237499.9565,580725.5066
237488.0886,580737.3759
237488.0966,580762.3333
237488.095,580787.371
237463.0955,580812.3367
237463.094,580837.3743
237463.0919,580862.3319
237463.0904,580887.3795
237463.0984,580912.3369
237463.0969,580937.3746
237463.0948,580962.3322
237463.0934,580987.3797
237463.0913,581012.3373
237463.0898,581037.375
237463.0978,581062.3324
237463.0962,581087.3802
237463.0942,581112.3376
237438.0951,581137.3735
237438.0932,581162.3311
237413.094,581187.377
237413.092,581212.3346
237388.0929,581237.3804
237363.0934,581262.3362
237338.0941,581287.372
237313.0947,581312.3379
237288.0971,581312.3361
237263.0979,581337.372
237238.0984,581362.3378
237213.0891,581387.3737
237213.0971,581412.3311
237188.098,581437.3771
237188.096,581462.3348
237163.0969,581487.3806
237163.095,581512.3382
237163.0933,581537.3758
237138.0938,581562.3317
237113.0947,581587.3775
237113.0926,581612.335
237088.0936,581637.381
237063.0939,581662.3368
237038.0948,581687.3728
237038.0929,581712.3403
237013.0936,581737.3763
236988.094,581762.3321
236963.0948,581787.3779
236938.0953,581812.3338
236913.0961,581837.3798
236888.0965,581862.3355
236888.095,581887.3733
236863.0954,581912.3391
236838.0961,581937.375
236806.3065,581937.3808
236712.5765,581837.6787
236675.5979,581865.3015
236656.0952,581880.334
236650.5973,581884.6558
236631.7756,581899.8545
236612.8859,581915.4236
236564.9245,581874.4264
236557.2715,581881.5408
236550.5918,581887.3795
236544.0525,581893.2975
236535.8762,581899.8547
236525.59,581908.3342
236500.5928,581928.2985
236488.8533,581938.0964
236475.3742,581949.8545
236463.1295,581962.3362
236450.591,581975.9797
236440.2327,581989.501
236429.9107,582004.1726
236425.5976,582011.0986
236417.3512,582024.8584
236404.2754,582049.8584
236392.33,582074.862
236379.2143,582103.4934
236375.5956,582111.1757
236362.7286,582137.7351
236354.6152,582153.8548
236350.5963,582161.4995
236334.4941,582190.9375
236329.4318,582199.8582
236319.2118,582218.5005
236315.4158,582224.8533
236310.2375,582234.4949
236300.5975,582251.2936
236292.631,582266.8623
236288.2139,582274.8591
236284.0697,582283.3747
236275.1906,582300.299
236267.6099,582316.8561
236263.6929,582324.8601
236259.6921,582333.9751
236253.6311,582346.7825
236250.5886,582353.7414
236244.5298,582368.7796
236241.9127,582374.8559
236225.5944,582415.8587
236220.1128,582430.3336
236216.3485,582440.6175
236212.7685,582449.8601
236209.4565,582458.7411
236193.2889,582499.8532
236191.71,582503.7431
236142.5521,582615.3693
236088.8191,582751.6284
236079.2773,582784.3713
236063.3746,582815.5088
236043.0505,582844.8403
235959.9352,582942.5501
235867.9157,583039.979
235866.7912,583041.0556
235857.1969,583049.8614
235840.0517,583064.3406
235823.0088,583077.419
235811.4108,583085.6557
235796.4115,583095.6617
235789.7726,583099.8598
235775.5938,583108.1008
235764.9141,583114.1816
235745.2171,583124.8638
235682.6352,583156.9398
235666.2977,583165.5428
235650.5902,583174.1024
235634.5088,583183.7843
235613.0885,583197.607
235613.0901,583212.3415
235613.0885,583237.3794
235613.0965,583262.3371
235613.095,583287.3748
235613.0931,583312.3426
235588.0937,583337.3786
235588.0977,583352.5432
235593.3528,583382.1034
235595.1714,583394.4172
235605.6694,583454.9378
235607.9496,583467.4991
235613.4903,583499.8585
235617.4097,583524.8646
235618.3501,583532.1016
235620.028,583544.2961
235621.1339,583554.3431
235623.2512,583577.2184
235624.4729,583600.9791
235624.133,583626.3388
235622.7368,583646.983
235618.9098,583674.8627
235617.1359,583683.2952
235615.8531,583690.1044
235613.6965,583699.8594
235610.8927,583710.178
235605.1373,583729.4157
235598.6578,583747.9374
235591.5747,583765.8622
235584.1293,583783.3789
235568.6757,583817.9449
235565.4329,583824.8651
235557.4707,583842.9846
235553.3526,583852.6205
235544.6129,583874.8558
235535.9086,583899.8617
235527.6558,583926.9358
235522.353,583946.6211
235517.5534,583966.864
235515.7771,583974.8562
235510.8339,583999.8615
235509.2512,584008.503
235507.7914,584017.6639
235505.6486,584029.9394
235502.2168,584051.5052
235497.4318,584077.9799
235496.5372,584082.6163
235484.1,584148.9058
235465.6601,584200.5738
235439.0699,584259.8893
235409.443,584310.939
235395.5963,584328.5712
235356.1217,584384.1968
235338.9101,584415.6119
235317.0154,584462.9978
235290.6621,584534.3959
235250.5971,584662.2974
235247.9512,584672.2252
235243.2522,584692.5376
235241.6922,584699.8584
235238.0886,584721.105
235238.0886,584737.3801
235238.0967,584762.3379
235238.0953,584787.3856
235238.0933,584812.3434
235263.0897,584837.383
235263.0977,584862.3408
235263.0963,584887.3787
235263.0944,584912.3464
235288.0907,584937.3859
235288.0888,584962.3437
235288.0973,584987.3816
235288.0951,584999.6254
235317.4029,584992.161
235321.5968,584999.86
235335.5495,585024.8608
235350.5957,585052.2261
235358.231,585067.2184
235361.9544,585074.8603
235366.1181,585084.3403
235373.3588,585102.1058
235381.057,585124.8603
235382.9584,585132.222
235385.1338,585140.3025
235387.4973,585149.8625
235391.7771,585174.8666
235392.5716,585182.8647
235393.4161,585192.6631
235394.0961,585199.8616
235394.4145,585224.8576
235394.0507,585231.4217
235393.3124,585242.6193
235392.9124,585249.8637
235390.9165,585265.1796
235389.6897,585274.8595
235384.9966,585299.8632
235379.9492,585320.4977
235378.137,585327.4198
235372.492,585346.7471
235369.6311,585355.7858
235363.2947,585374.8668
235353.8301,585399.867
235350.591,585407.4272
235345.3569,585419.62
235337.4186,585436.6593
235331.0297,585449.8588
235313.0987,585483.2284
235313.0916,585487.3798
235313.0898,585512.3476
235313.0983,585537.3854
235313.0964,585562.3433
235313.095,585587.3813
235313.0931,585612.3389
235288.0939,585637.3853
235288.092,585662.3431
235288.0906,585687.3809
235263.0909,585712.3471
235263.0893,585737.385
235238.0896,585762.341
235238.0982,585787.379
235238.0963,585812.3468
235238.0949,585837.3847
235213.0952,585862.3409
235213.0938,585887.3788
235188.094,585912.3449
235188.0926,585937.3829
235163.0929,585962.339
235163.0914,585987.3868
235138.0917,586012.3431
235138.0902,586037.381
235113.0905,586062.3471
235113.0991,586087.385
235113.0972,586112.3428
235088.0979,586137.3791
235088.0961,586162.3469
235088.0947,586187.385
235063.0948,586212.3411
235063.0934,586237.3791
235038.0938,586262.3451
235038.0923,586287.383
235013.0925,586312.3393
234988.0933,586337.3855
234988.0915,586362.3434
234963.0921,586387.3797
234963.0903,586412.3475
234963.0989,586437.3854
234963.0969,586462.3432
234962.9518,586483.1007
234921.3292,586524.7541
234936.8793,586516.6655
235013.0994,586512.3423
235038.0959,586537.3818
235063.0938,586537.3836
235088.0918,586537.3852
235113.0996,586537.3869
235138.0956,586562.3463
235163.0935,586562.3479
235188.0914,586562.3395
235213.0979,586587.389
235238.0958,586587.3807
235263.0918,586612.3403
235288.0983,586637.3797
235313.0944,586662.3492
235338.0921,586662.3409
235363.0987,586687.3803
235388.0966,586687.3819
235413.0944,586687.3836
235414.5429,586688.836
235438.0906,586712.343
235448.6238,586712.3447
235421.1527,586744.4169
235408.0116,586757.6138
235393.9723,586771.1759
235380.7628,586782.8627
235369.0645,586792.8804
235363.0691,586797.6552
235351.6846,586806.531
235342.6986,586813.1829
235336.3718,586817.7293
235327.433,586823.8608
235316.4304,586831.254
235304.9269,586838.5199
235286.4434,586849.7658
235272.8135,586857.7837
235265.085,586862.128
235232.2522,586881.5358
235213.0999,586862.3458
235188.092,586862.3442
235175.1664,586849.4318
235137.4366,586866.0859
235111.5125,586877.663
235088.596,586888.6232
235063.2606,586901.7476
235040.4354,586914.7481
235034.3939,586918.4427
235016.0094,586929.528
234991.6581,586945.1376
234986.0873,586948.9197
234967.473,586961.8569
234951.8308,586973.177
234943.8428,586979.4233
234919.7151,586999.273
234895.7388,587021.1827
234871.3653,587045.4353
234846.7978,587070.7893
234822.0486,587097.6348
234776.217,587148.7547
234763.0922,587163.0819
234763.0967,587187.3896
234763.0949,587212.3475
234763.0935,587237.3855
234763.0916,587262.3433
234763.0903,587287.3812
234763.0984,587312.3491
234763.0971,587337.3872
234738.0972,587362.3434
234738.0958,587387.3814
234738.0941,587412.3493
234713.0947,587437.3857
234713.0929,587462.3436
234713.0915,587487.3815
234688.0918,587512.3479
234688.0903,587537.386
234688.0985,587562.3437
234663.0992,587587.3901
234663.0973,587612.348
234638.098,587637.3844
234638.0963,587662.3423
234638.0948,587687.3903
234613.0951,587712.3466
234580.2085,587763.615
234569.525,588281.9992
234560.9387,588792.4499
234507.2978,588874.8332
234466.5224,588995.4176
234517.399,589082.1436
234555.0409,589172.4041
234578.8096,589273.715
234589.6601,589399.5552
234591.2448,589559.2077
234557.6602,589592.8144
234540.5599,589647.9169
234502.1923,589722.7834
234434.9425,589815.1956
234370.0128,589893.0403
234273.1181,589997.1206
234188.0937,590077.0873
234167.4664,590118.495
234163.094,590237.4674
234163.0918,590262.3455
234163.1005,590287.3935
234138.1007,590312.3501
234113.1013,590337.3866
234088.0915,590362.3532
234063.0922,590387.3897
234038.0923,590412.3463
234013.0929,590437.3928
233988.0949,590437.3914
233963.095,590462.348
233938.0956,590487.3946
233913.0975,590487.3929
233888.0978,590512.3495
233863.0983,590537.3861
233838.1003,590537.3947
233813.1004,590562.351
233788.101,590587.3877
233788.0932,590712.3483
233813.1,590737.3879
233813.0983,590762.3459
233813.0923,590862.3483
233788.0929,590887.395
233763.0948,590887.3934
233638.1012,590937.392
233638.0995,590962.3503
233613.1,590987.3869
233613.0984,591012.3549
233613.0971,591037.393
233613.0953,591062.3513
233613.094,591087.3893
233613.0923,591112.3474
233613.101,591137.3956
233588.1012,591162.3522
233588.0998,591187.3903
233588.0981,591212.3484
233588.0968,591237.3867
233563.097,591262.3532
233563.0956,591287.3914
233563.094,591312.3496
233538.0946,591337.3962
233538.0928,591362.3544
233538.0916,591387.3925
233538.0998,591412.3505
233513.1004,591437.3872
233513.0987,591462.3553
233488.0993,591487.392
233488.0976,591512.3501
233488.0963,591537.3882
233488.0946,591562.3565
233488.0933,591587.3946
233463.0934,591612.3512
233463.0922,591637.3894
233463.1004,591662.3476
233438.1011,591687.3942
233413.1012,591712.3508
233388.0917,591737.3876
233388.1,591762.3557
233388.0989,591787.3939
233363.0989,591812.3504
233363.0976,591837.3887
233363.096,591862.3568
233363.0946,591887.395
233363.0967,591907.6116
233367.8395,591902.4337
233378.1553,591892.0232
233388.6171,591882.7221
233397.8187,591875.2387
233405.1509,591869.7961
233414.7554,591862.8107
233425.7977,591855.3671
233437.0118,591848.2126
233445.3634,591842.6046
233456.9774,591835.4279
233471.9499,591827.7724
233482.4905,591821.8421
233505.7573,591814.4807
233524.5825,591810.7053
233556.5661,591807.677
233570.91,591812.9493
233582.5132,591816.4461
233600.2737,591824.5304
233613.6523,591836.1099
233622.0666,591845.4065
233630.7082,591856.022
233643.6436,591877.8875
233647.5611,591888.0391
233652.2558,591899.4469
233659.4527,591920.1137
233662.3978,591929.8905
233665.4705,591939.1965
233668.892,591950.0911
233679.5075,591986.5642
233688.687,592014.8125
233694.7105,592031.3346
233697.3359,592037.5519
233701.3933,592047.6928
233708.1057,592062.1604
233715.6941,592075.8627
233718.5273,592079.8884
233723.0256,592086.5357
233730.2768,592095.3185
233730.6592,592095.7463
233741.1126,592102.9707
233745.8691,592105.6753
233748.4643,592106.451
233762.9318,592110.5523
233782.1813,592112.9464
233801.4976,592112.9394
233825.9612,592112.1436
233847.0024,592109.3262
233890.6346,592098.1305
233911.7021,592091.0317
233920.6666,592087.7107
233937.8748,592080.9531
233944.5701,592077.9051
233959.2267,592071.0116
233973.7738,592062.4182
233982.4656,592056.8282
233986.8304,592053.8131
233992.8171,592049.2784
233998.5826,592044.5049
234003.4897,592040.0963
234010.0476,592033.9079
234016.0854,592027.7324
234020.0813,592023.1588
234030.693,592010.2157
234034.3777,592005.4439
234040.0753,591997.4496
234048.4697,591985.1191
234059.401,591968.443
234073.2144,591946.6194
234083.1644,591931.5793
234099.1518,591908.5333
234108.0094,591896.7504
234121.4969,591879.2599
234135.5807,591862.8966
234144.4881,591852.864
